Time [s],Channel 1
19.168985083,0
19.168998167,1
19.169003917,0
19.169016083,1
19.169022750,0
19.169036250,1
19.169041500,0
19.169054000,1
19.169060333,0
19.169073167,1
19.169079083,0
19.169092750,1
19.169097917,0
19.169103833,1
19.169116667,0
19.169122667,1
19.169135417,0
19.169148917,1
19.169154250,0
19.169166917,1
19.169173000,0
19.169185833,1
19.169368250,0
19.169374500,1
19.169387167,0
19.169393250,1
19.169406000,0
19.169418917,1
19.169424833,0
19.169438583,1
19.169443667,0
19.169456667,1
19.169462417,0
19.169474667,1
19.169481250,0
19.169494583,1
19.169500000,0
19.169512500,1
19.169518833,0
19.169531500,1
19.169537583,0
19.169543583,1
19.169556333,0
19.169562333,1
19.169575083,0
19.169588833,1
19.169593917,0
19.169599833,1
19.169612667,0
19.169626417,1
19.169631500,0
19.169637500,1
19.169650250,0
19.169664000,1
19.169669083,0
19.169675083,1
19.169687833,0
19.169701583,1
19.169706667,0
19.169719667,1
19.169725500,0
19.169739167,1
19.169744250,0
19.169750250,1
19.169763000,0
19.169769083,1
19.169781750,0
19.169795083,1
19.169800583,0
19.169813000,1
19.169819417,0
19.169832000,1
19.169838167,0
19.169851833,1
19.169857000,0
19.169869750,1
19.169875750,0
19.169889417,1
19.169894583,0
19.169900417,1
19.169913333,0
19.169919333,1
19.169932083,0
19.169945000,1
19.169950917,0
19.169964583,1
19.169969667,0
19.169982833,1
19.169988500,0
19.170000583,1
19.170007250,0
19.170020833,1
19.170026083,0
19.170038667,1
19.170044833,0
19.170050833,1
19.170063583,0
19.170069583,1
19.170082333,0
19.170095250,1
19.170101167,0
19.170114833,1
19.170120000,0
19.170133167,1
19.170138750,0
19.170151000,1
19.170157583,0
19.170163583,1
19.170176333,0
19.170188917,1
19.170195083,0
19.170201083,1
19.170213917,0
19.170219833,1
19.170232667,0
19.170245500,1
19.170251500,0
19.170265167,1
19.170270250,0
19.170283333,1
19.170289083,0
19.170295000,1
19.170307833,0
19.170321250,1
19.170326667,0
19.170339167,1
19.170345417,0
19.170351333,1
19.170364167,0
19.170370250,1
19.170382917,0
19.170396667,1
19.170401750,0
19.170414833,1
19.170420583,0
19.170433917,1
19.170439417,0
19.170445333,1
19.170458167,0
19.170464167,1
19.170476917,0
19.170490583,1
19.170495750,0
19.170501667,1
19.170514500,0
19.170520500,1
19.170533250,0
19.170546417,1
19.170552083,0
19.170564333,1
19.170570917,0
19.170576917,1
19.170589667,0
19.170602917,1
19.170608500,0
19.170620750,1
19.170627250,0
19.170640917,1
19.170646083,0
19.170652000,1
19.170664833,0
19.170670833,1
19.170683583,0
19.170697250,1
19.170702417,0
19.170715500,1
19.170721167,0
19.170733250,1
19.170740000,0
19.170746000,1
19.170758750,0
19.170764667,1
19.170777500,0
19.170783583,1
19.170796250,0
19.170802250,1
19.170815083,0
19.170828750,1
19.170833917,0
19.170846833,1
19.170852750,0
19.170865917,1
19.170871500,0
19.170883833,1
19.170890250,0
19.170896250,1
19.170909000,0
19.170915000,1
19.170927833,0
19.170933833,1
19.170946583,0
19.170952583,1
